md5_from,md5_to,MW_forward,MW_reverse
b5d997d49edee834f331c4c9c10fb022,1daacb6a37dcb2a8611908073a49a14b,75.7,31.3
09aef310e06b7386b998c5b92a989647,9b9a5fdc77d0a777055328e7b4c77b93,24.2,0.0
958b32c1d097b9ef61492d84df31224d,43d0908953718746372accc9b86f5e40,26.1,34.4
3129d1320d963d075ae91a00477b0b1d,964bcc390ec2df5252bc3eef11f19207,11.5,45.0
32e1df6f29762c12c5e219279f5cbe5f,43d0908953718746372accc9b86f5e40,71.6,35.6
a6ae9f17090e5b066e0e04e684104bcb,ca0faab9de1acd234765e5cbb7ac9471,11.7,0.3
c902fef34d9cb8c04e2442f105b24964,1d514c090bf341efbd39d07dbec0b51a,70.0,20.3
32e1df6f29762c12c5e219279f5cbe5f,801e72ef2ebe2b80ef71fb8b968d9b48,1306.6,1553.7
09aef310e06b7386b998c5b92a989647,9e7aa3343a58310e0eda0cf70518aa10,94.9,111.8
7c6976217d9cb503aeed5e8c737cd066,1e8e558bc995a5e14d58712b7689c117,620.6,152.6
09aef310e06b7386b998c5b92a989647,c33d4f88b98cb8b7286b5d0c9714f33e,979.8,711.1
5e810e313b0c03097a95c4a5440e2caf,f433001cccf12e5d20b1546d1ed8bf58,73.7,123.6
a6ae9f17090e5b066e0e04e684104bcb,1e8e558bc995a5e14d58712b7689c117,1055.0,1457.5
6abbc11a23cb85d1e340f70e3df558d3,797cb7f0aa68ef92f7178dc9e71c7d18,4.9,1.7
7c6976217d9cb503aeed5e8c737cd066,ca0faab9de1acd234765e5cbb7ac9471,62.2,144.0
958b32c1d097b9ef61492d84df31224d,0d4c785ed50263dce384bdbc041fe3f0,14.9,38.8
89548a8663903996cd93634bbc42b7e4,b7ad34ef446a7e22cec7a0f536216260,174.0,148.7
6abbc11a23cb85d1e340f70e3df558d3,37e536c737888f7e3718736710b65dfe,104.9,20.8
fb5e2d99bdb7dbb38d7903d17d3ead5d,845a3c1380d0cb46b59a0b95c7712874,25.0,15.4
32e1df6f29762c12c5e219279f5cbe5f,958b32c1d097b9ef61492d84df31224d,69.4,44.1
c902fef34d9cb8c04e2442f105b24964,845a3c1380d0cb46b59a0b95c7712874,5.5,3.1
c902fef34d9cb8c04e2442f105b24964,fb5e2d99bdb7dbb38d7903d17d3ead5d,154.4,51.0
2fe685be2c82f7c6700c10f2afdd0577,c4afd536ae351238767129b5e7100700,88.8,61.8
89548a8663903996cd93634bbc42b7e4,35ae540ac24d774598bdf2bcfb3e5421,156.4,78.3
c902fef34d9cb8c04e2442f105b24964,046dcdcc85b77b2cea66ba37650b38b6,6.8,19.0
89548a8663903996cd93634bbc42b7e4,5927ded5ff80b80a7cc7c795cb236a5f,53.3,134.4
89548a8663903996cd93634bbc42b7e4,6abbc11a23cb85d1e340f70e3df558d3,77.0,224.0
32e1df6f29762c12c5e219279f5cbe5f,0d4c785ed50263dce384bdbc041fe3f0,139.4,72.1
6abbc11a23cb85d1e340f70e3df558d3,498d7167f57bfd0c88fe0e759eb6831d,73.4,21.8
496425995e95339e49b41c04a3fc1bee,3fc2d2c3597b3e7b87c17651f98f6c22,0.3,0.9
496425995e95339e49b41c04a3fc1bee,c6d7395d35ba2f3d2ac7626e19e87d73,1.0,1.0
fb5e2d99bdb7dbb38d7903d17d3ead5d,56b42b0aecd33d5685b4c0ee2da477b2,677.0,60.5
a6ae9f17090e5b066e0e04e684104bcb,c628a31fa9fef9287399f24fc717e6f7,1281.9,1702.7
c902fef34d9cb8c04e2442f105b24964,55ed3f83ee5791beccc8b66f29bf4c97,17.6,22.3
09aef310e06b7386b998c5b92a989647,cf4c82047a6faeec49d27d02ed11aad3,58.0,144.6
a6ae9f17090e5b066e0e04e684104bcb,c33d4f88b98cb8b7286b5d0c9714f33e,1669.8,1673.9
9708e62e38b00b3a290559790286d710,38f01f66e90656aeefee12e40c5877b8,122.4,90.2
41e56694f12635960e617714ff5dc4a7,fc56d0663987c53b209c37b1a4b3e188,9.5,12.7
89548a8663903996cd93634bbc42b7e4,51ac520c783d88964a793e455dae3506,69.2,56.4
1e8e558bc995a5e14d58712b7689c117,ca0faab9de1acd234765e5cbb7ac9471,102.6,22.7
c628a31fa9fef9287399f24fc717e6f7,1daacb6a37dcb2a8611908073a49a14b,81.2,78.4
9708e62e38b00b3a290559790286d710,d73459bae88c12bfd4dba652db727855,353.4,105.4
c628a31fa9fef9287399f24fc717e6f7,cf4c82047a6faeec49d27d02ed11aad3,1628.1,1208.2
09aef310e06b7386b998c5b92a989647,498d7167f57bfd0c88fe0e759eb6831d,671.0,944.8
046dcdcc85b77b2cea66ba37650b38b6,496425995e95339e49b41c04a3fc1bee,2.7,1.5
9708e62e38b00b3a290559790286d710,fc56d0663987c53b209c37b1a4b3e188,76.8,40.3
89548a8663903996cd93634bbc42b7e4,aa73bf148ce3fb280f7f95144e1544a7,5.1,3.3
9708e62e38b00b3a290559790286d710,cf4c82047a6faeec49d27d02ed11aad3,1514.8,1080.1
41e56694f12635960e617714ff5dc4a7,ec4ecf2f2dc2d3314c1d4cbd433b632b,77.2,102.4
046dcdcc85b77b2cea66ba37650b38b6,4480a9b9f076fedfce83aaebc13c5368,32.5,64.7
32e1df6f29762c12c5e219279f5cbe5f,f433001cccf12e5d20b1546d1ed8bf58,20.0,42.8
c628a31fa9fef9287399f24fc717e6f7,c33d4f88b98cb8b7286b5d0c9714f33e,5.1,0.3
9708e62e38b00b3a290559790286d710,c387182beff6556d0414caa24ec326c3,45.8,5.5
d73459bae88c12bfd4dba652db727855,0d4c785ed50263dce384bdbc041fe3f0,57.9,14.8
046dcdcc85b77b2cea66ba37650b38b6,56b42b0aecd33d5685b4c0ee2da477b2,63.8,36.0
38f01f66e90656aeefee12e40c5877b8,381bd7363d02cba0070fedc7d180fc22,17.4,0.0
cf4c82047a6faeec49d27d02ed11aad3,5e4153c9178cdf1abd2ecbcb68c74b1c,14.3,17.5
47326683c4698fca6d9010bb4f09b124,1d514c090bf341efbd39d07dbec0b51a,42.0,48.8
d73459bae88c12bfd4dba652db727855,c387182beff6556d0414caa24ec326c3,77.4,13.0
baa7364d80e023bf2eb87a344c34feae,c08ca8ec080e51e9367fa69d1e93e391,58.9,150.9
baa7364d80e023bf2eb87a344c34feae,432987f50e047133329ae6aeac68c1b9,134.5,54.1
fb5e2d99bdb7dbb38d7903d17d3ead5d,496425995e95339e49b41c04a3fc1bee,18.2,1.4
797cb7f0aa68ef92f7178dc9e71c7d18,25b0988b16c9e503a3d764c7a862b2a4,61.1,68.1
cf4c82047a6faeec49d27d02ed11aad3,c387182beff6556d0414caa24ec326c3,33.1,10.2
797cb7f0aa68ef92f7178dc9e71c7d18,b7ad34ef446a7e22cec7a0f536216260,99.4,73.7
d73459bae88c12bfd4dba652db727855,91ab86afea5972bc933729a3e4d4e119,55.3,23.2
9708e62e38b00b3a290559790286d710,f433001cccf12e5d20b1546d1ed8bf58,1463.9,1285.6
37e536c737888f7e3718736710b65dfe,498d7167f57bfd0c88fe0e759eb6831d,51.8,32.7
32e1df6f29762c12c5e219279f5cbe5f,cf4c82047a6faeec49d27d02ed11aad3,1295.3,1278.3
fc56d0663987c53b209c37b1a4b3e188,c4afd536ae351238767129b5e7100700,48.9,61.3
f433001cccf12e5d20b1546d1ed8bf58,0d4c785ed50263dce384bdbc041fe3f0,0.0,5.8
2fe685be2c82f7c6700c10f2afdd0577,59a973ad71b92166aedc860af23772c9,4.8,7.5
cf4c82047a6faeec49d27d02ed11aad3,c33d4f88b98cb8b7286b5d0c9714f33e,1440.4,1345.7
cf4c82047a6faeec49d27d02ed11aad3,432987f50e047133329ae6aeac68c1b9,8.0,4.4
046dcdcc85b77b2cea66ba37650b38b6,845a3c1380d0cb46b59a0b95c7712874,9.4,38.1
496425995e95339e49b41c04a3fc1bee,56b42b0aecd33d5685b4c0ee2da477b2,14.9,1.1
37e536c737888f7e3718736710b65dfe,797cb7f0aa68ef92f7178dc9e71c7d18,57.1,25.4
a6ae9f17090e5b066e0e04e684104bcb,54095f89bbd043880727feab915a32af,1719.6,1705.9
8c271459b5eb50934fa180b37bedca9a,e24a7e4c9715fa19e1a9ca41ab05f050,109.0,60.1
964bcc390ec2df5252bc3eef11f19207,54095f89bbd043880727feab915a32af,56.7,49.3
f433001cccf12e5d20b1546d1ed8bf58,b34c9107f787d3a7ac13ba69ce65434d,84.4,87.7
2c89ea3ab0fb20d97a4e431024566f10,845a3c1380d0cb46b59a0b95c7712874,0.0,1.3
432987f50e047133329ae6aeac68c1b9,43d0908953718746372accc9b86f5e40,74.1,59.3
9b9a5fdc77d0a777055328e7b4c77b93,c33d4f88b98cb8b7286b5d0c9714f33e,46.7,5.8
c08ca8ec080e51e9367fa69d1e93e391,487cbe45b70fc4e83a1dd07546649e34,241.4,445.0
c08ca8ec080e51e9367fa69d1e93e391,80cb2002656131b6ee8c02ab8fe076e0,353.9,332.9
ba3abb2c0cb388f3cd4e77de3c78ff51,7c1192a2afb55fdee2a326ef8de8a3a0,303.6,259.2
ba3abb2c0cb388f3cd4e77de3c78ff51,7495bfe3bcb0defae0b795cb11c19e13,222.0,336.6
432987f50e047133329ae6aeac68c1b9,5e4153c9178cdf1abd2ecbcb68c74b1c,57.6,24.4
ba3abb2c0cb388f3cd4e77de3c78ff51,ae385516bf05975c06778418ba30dc0a,10.8,17.8
ba3abb2c0cb388f3cd4e77de3c78ff51,5c142c3bfd572b54fcf5efda828aadf8,164.8,87.1
ba3abb2c0cb388f3cd4e77de3c78ff51,aa1f5f73327ba40d47ebce155e785aaf,237.3,215.2
54095f89bbd043880727feab915a32af,2aac3124e77bcbfd5d0033a31ada2f55,1537.9,1639.4
d2a9aaedbe3616c7be11e07856c29e2a,1f539471127c904e22309f6fa599e98f,52.9,115.4
d2a9aaedbe3616c7be11e07856c29e2a,81bd84c896e453d8b6292072257c75c1,11.2,14.5
c33d4f88b98cb8b7286b5d0c9714f33e,ca0faab9de1acd234765e5cbb7ac9471,141.3,34.0
43d0908953718746372accc9b86f5e40,91ab86afea5972bc933729a3e4d4e119,24.2,33.2
5e4153c9178cdf1abd2ecbcb68c74b1c,c387182beff6556d0414caa24ec326c3,18.8,11.0
54095f89bbd043880727feab915a32af,6ed94d74189ebcdb131007c4babee442,725.1,728.7
d2a9aaedbe3616c7be11e07856c29e2a,46f6341ce05f71416cddc3e42a76102c,20.1,9.2
498d7167f57bfd0c88fe0e759eb6831d,25b0988b16c9e503a3d764c7a862b2a4,95.1,227.9
54095f89bbd043880727feab915a32af,946d0a5d15b2453834ed5400b57c89c9,1539.3,1459.0
d2a9aaedbe3616c7be11e07856c29e2a,ae385516bf05975c06778418ba30dc0a,51.6,50.7
54095f89bbd043880727feab915a32af,02e253a6d618f5bb63be3a33904bc3e2,24.2,36.5
f433001cccf12e5d20b1546d1ed8bf58,801e72ef2ebe2b80ef71fb8b968d9b48,861.7,644.8
845a3c1380d0cb46b59a0b95c7712874,4480a9b9f076fedfce83aaebc13c5368,9.1,13.6
ca0faab9de1acd234765e5cbb7ac9471,25b0988b16c9e503a3d764c7a862b2a4,62.1,21.9
b7ad34ef446a7e22cec7a0f536216260,35ae540ac24d774598bdf2bcfb3e5421,106.7,119.6
8fc6471fd6b60f51c33e4d6553a12313,9e7aa3343a58310e0eda0cf70518aa10,123.1,66.8
b7ad34ef446a7e22cec7a0f536216260,5927ded5ff80b80a7cc7c795cb236a5f,35.2,235.3
aa62458166d68ba3cffa22542733ac8c,fb598cb494b6e98253995d800fab908d,247.5,322.4
8198066383a39a570c88ef793855a1a1,c4afd536ae351238767129b5e7100700,76.2,79.9
8198066383a39a570c88ef793855a1a1,9d1045d1219ce20574fcc07162f346e6,50.8,70.2
8198066383a39a570c88ef793855a1a1,8a455d2b84726913fe7652efdc0cfadc,67.1,95.2
cd05d838090721a9874dd8bb9529b3da,b7ad34ef446a7e22cec7a0f536216260,0.0,2.2
498d7167f57bfd0c88fe0e759eb6831d,c33d4f88b98cb8b7286b5d0c9714f33e,896.3,648.1
aa62458166d68ba3cffa22542733ac8c,e3292c4c18eae706134c3a5874c6384e,38.5,51.7
498d7167f57bfd0c88fe0e759eb6831d,b7ad34ef446a7e22cec7a0f536216260,918.8,920.4
8fc6471fd6b60f51c33e4d6553a12313,25b0988b16c9e503a3d764c7a862b2a4,103.9,103.7
aa73bf148ce3fb280f7f95144e1544a7,3183fc21acb07e30098c42484e12d697,0.0,3.0
aa73bf148ce3fb280f7f95144e1544a7,0bfe03cfc86690d2808a0b1a9ea20d8e,694.1,719.5
0c95e4a579307c6cf93f139e12d62022,723e8f97fde15f7a8d5ff8d558ea3f16,1.5,0.9
49ca03822497d26a3943d5084ed59130,c333bad2a8b45d3c30902945bd98f699,1377.4,363.4
9d624e9fd3bd011eb7a8f1d40f457d93,42a1aa5d08ca708ab153b9bd5429a670,3572.9,3463.8
f433001cccf12e5d20b1546d1ed8bf58,169365fcecf3129b71419171602664ff,913.3,913.9
5fc31084408a07f4170a4109991b558b,c333bad2a8b45d3c30902945bd98f699,1489.1,1308.8
9d624e9fd3bd011eb7a8f1d40f457d93,19aa6c6fb4ba9fcf39e893ff1fd5b5bd,1317.2,1479.3
9d624e9fd3bd011eb7a8f1d40f457d93,84c230a5b1bc3495046ef916957c7238,3113.6,3550.6
0c95e4a579307c6cf93f139e12d62022,fd1095d744e5a2ba86ca7a9870aa6730,654.6,713.3
55ed3f83ee5791beccc8b66f29bf4c97,845a3c1380d0cb46b59a0b95c7712874,19.3,1.3
9d624e9fd3bd011eb7a8f1d40f457d93,c333bad2a8b45d3c30902945bd98f699,1468.5,1464.0
b7ad34ef446a7e22cec7a0f536216260,14919153f8aaf3af893165510756de56,570.5,570.5
172188c0dacb487075bdc0c9afd757b2,1b8e84dcae97ad25234484e38615c570,29.4,0.0
c1399f2eb50e562b9e0f3778c16fd7a3,25d0a45ccd9e33b6b1ef8760801b6841,261.8,391.7
5fc31084408a07f4170a4109991b558b,fd1095d744e5a2ba86ca7a9870aa6730,377.8,579.6
5fc31084408a07f4170a4109991b558b,0c95e4a579307c6cf93f139e12d62022,287.5,596.8
5fc31084408a07f4170a4109991b558b,1764183ef03fc7324eb58c3842bd9a57,902.1,938.2
c1399f2eb50e562b9e0f3778c16fd7a3,e29b722e35040b88678e25a1ec032a21,17.6,32.7
c1399f2eb50e562b9e0f3778c16fd7a3,e06db73b5702b904f41ccd406ac8f4ba,197.1,138.2
c1399f2eb50e562b9e0f3778c16fd7a3,f7eb41294abbe2078d74593a0a16951e,1538.9,619.5
4ac5aa745798f8e399a28bd6ee7d379c,9f29450d2eb58feb555078bdefe28aa5,436.7,191.4
4ac5aa745798f8e399a28bd6ee7d379c,7c1192a2afb55fdee2a326ef8de8a3a0,458.5,144.3
4ac5aa745798f8e399a28bd6ee7d379c,8b8f66308ee7c3ad5d1031a5721f0753,946.1,601.0
637e5a550ef729b94ff6142dbd09735f,5b2aad03528f0d771e8332451010d045,32.7,39.2
172188c0dacb487075bdc0c9afd757b2,d65862e5c9c83c81bb456b82791a198c,192.1,355.0
4ac5aa745798f8e399a28bd6ee7d379c,7495bfe3bcb0defae0b795cb11c19e13,1335.0,1455.2
ae385516bf05975c06778418ba30dc0a,aa1f5f73327ba40d47ebce155e785aaf,465.7,475.9
5c142c3bfd572b54fcf5efda828aadf8,d65862e5c9c83c81bb456b82791a198c,95.4,125.9
5c142c3bfd572b54fcf5efda828aadf8,46f6341ce05f71416cddc3e42a76102c,19.7,11.3
aef91836124b2562ff1cd47ba8993cea,637e5a550ef729b94ff6142dbd09735f,1313.5,1953.1
5c142c3bfd572b54fcf5efda828aadf8,172188c0dacb487075bdc0c9afd757b2,10.8,8.7
ae385516bf05975c06778418ba30dc0a,46f6341ce05f71416cddc3e42a76102c,4.4,2.1
172188c0dacb487075bdc0c9afd757b2,1f539471127c904e22309f6fa599e98f,267.4,317.4
5c142c3bfd572b54fcf5efda828aadf8,1f539471127c904e22309f6fa599e98f,131.0,122.5
ae385516bf05975c06778418ba30dc0a,de872154ffbf91a5dcc0e539dd2d5106,462.1,516.6
2761ef34dfd41c2133f55103db28ec78,556dd6e75400f8f61f8e864ebef83147,704.1,660.9
59076d853385b8c3bc69e6183f05ee25,2b7595a384e8dcd04db33d6e05002eac,32.0,11.7
2761ef34dfd41c2133f55103db28ec78,0d346bf6310fdff1302c9d01fb713d51,966.4,1022.1
830bdb7e67bcdea716f7b0791f838ecb,2761ef34dfd41c2133f55103db28ec78,1642.7,1595.9
ae385516bf05975c06778418ba30dc0a,e99298b28ed320343949b7631bebe7e5,1.9,8.3
aa62458166d68ba3cffa22542733ac8c,7a6322d4cd522986abfc17e6f73ef4ab,263.2,76.0
830bdb7e67bcdea716f7b0791f838ecb,637e5a550ef729b94ff6142dbd09735f,1271.4,2018.3
aef91836124b2562ff1cd47ba8993cea,dc69d22d98033332d03f25b3b35bc154,1841.6,1883.9
aa62458166d68ba3cffa22542733ac8c,37e01843867c460c5db02b0e58a6f236,402.3,367.4
830bdb7e67bcdea716f7b0791f838ecb,dc69d22d98033332d03f25b3b35bc154,717.5,714.0
2b7595a384e8dcd04db33d6e05002eac,4b7dc121caf2baf0963a047346fc8df6,0.0,3.4
a28008d24a2ef642db0e0eb559c963ab,dc69d22d98033332d03f25b3b35bc154,1079.5,1150.6
e3292c4c18eae706134c3a5874c6384e,887c5a2b0d1bcf5b169ac8d63806bd13,37.9,75.7
0c95e4a579307c6cf93f139e12d62022,ca279b8542ab30bd43469423ce703e66,3.1,16.0
830bdb7e67bcdea716f7b0791f838ecb,141a45248a12d80486900a61f0d9a262,1031.5,1373.9
0c95e4a579307c6cf93f139e12d62022,c333bad2a8b45d3c30902945bd98f699,566.7,374.2
830bdb7e67bcdea716f7b0791f838ecb,aef91836124b2562ff1cd47ba8993cea,746.6,1499.2
a28008d24a2ef642db0e0eb559c963ab,141a45248a12d80486900a61f0d9a262,271.0,202.5
aa62458166d68ba3cffa22542733ac8c,887c5a2b0d1bcf5b169ac8d63806bd13,453.3,492.3
0c95e4a579307c6cf93f139e12d62022,7cecfe41e1394109d7b8620ca3926166,327.8,348.3
141a45248a12d80486900a61f0d9a262,2b7595a384e8dcd04db33d6e05002eac,983.0,869.9
8a9e0b75eccc318e8e449b34f0a56462,1b8e84dcae97ad25234484e38615c570,145.3,295.8
8a9e0b75eccc318e8e449b34f0a56462,e06db73b5702b904f41ccd406ac8f4ba,547.4,527.1
8a9e0b75eccc318e8e449b34f0a56462,d65862e5c9c83c81bb456b82791a198c,465.0,484.8
e6d71413617dfba7a5ff5b9a7180c007,aa1f5f73327ba40d47ebce155e785aaf,0.0,14.8
e6d71413617dfba7a5ff5b9a7180c007,0acf03f408f90ea0dcba786d300620db,2.8,0.0
422f010441436ae9511d3e04a6d0d186,50e1781e60d725365a74d585a2734062,0.0,2.0
a28008d24a2ef642db0e0eb559c963ab,2b7595a384e8dcd04db33d6e05002eac,1368.7,1015.2
fd1095d744e5a2ba86ca7a9870aa6730,8b910e56415eb6bd1037b46e6e619c58,0.0,0.0
e6d71413617dfba7a5ff5b9a7180c007,7495bfe3bcb0defae0b795cb11c19e13,3.3,0.0
50e1781e60d725365a74d585a2734062,84c230a5b1bc3495046ef916957c7238,14.0,69.1
aa1f5f73327ba40d47ebce155e785aaf,7495bfe3bcb0defae0b795cb11c19e13,240.0,277.1
fd1095d744e5a2ba86ca7a9870aa6730,7cecfe41e1394109d7b8620ca3926166,10.6,0.0
2f4059dbdef515f7ddf25d1888ec1704,37160db944a57234ac9bf1ea9e99ae58,0.0,3.8
50e1781e60d725365a74d585a2734062,c333bad2a8b45d3c30902945bd98f699,56.6,51.0
1f539471127c904e22309f6fa599e98f,1b8e84dcae97ad25234484e38615c570,409.7,295.3
141a45248a12d80486900a61f0d9a262,dc69d22d98033332d03f25b3b35bc154,374.4,347.9
fd1095d744e5a2ba86ca7a9870aa6730,ca279b8542ab30bd43469423ce703e66,837.6,842.1
723e8f97fde15f7a8d5ff8d558ea3f16,8864b99db2b2651e51dbd14fde0e361e,0.0,1.1
2f4059dbdef515f7ddf25d1888ec1704,c35a4c435947597d8ba9718c4d7d6643,0.7,4.0
830bdb7e67bcdea716f7b0791f838ecb,7dac0f8f86afc0db7f7854d370346127,1581.4,1655.6
723e8f97fde15f7a8d5ff8d558ea3f16,ca279b8542ab30bd43469423ce703e66,175.5,236.3
25d0a45ccd9e33b6b1ef8760801b6841,94d2a3c6dd19337f2511cdf8b4bf907e,275.2,613.8
2f4059dbdef515f7ddf25d1888ec1704,fb598cb494b6e98253995d800fab908d,1.0,11.1
8b8f66308ee7c3ad5d1031a5721f0753,9f29450d2eb58feb555078bdefe28aa5,14.1,0.4
fd1095d744e5a2ba86ca7a9870aa6730,723e8f97fde15f7a8d5ff8d558ea3f16,192.1,180.2
8b910e56415eb6bd1037b46e6e619c58,ba01e0390d0c58ab871d3fd682bbf613,44.0,23.5
8b910e56415eb6bd1037b46e6e619c58,751f879c2408105e969d31617d31fbf5,887.5,910.4
8b910e56415eb6bd1037b46e6e619c58,7cecfe41e1394109d7b8620ca3926166,1307.2,1190.6
830bdb7e67bcdea716f7b0791f838ecb,59076d853385b8c3bc69e6183f05ee25,43.0,136.6
ee6db9134a1add4f17b85c426b019a0d,ed47814023c35e43f950a4ef2c8437f2,802.2,525.3
8b910e56415eb6bd1037b46e6e619c58,ca279b8542ab30bd43469423ce703e66,1440.6,1488.1
1f539471127c904e22309f6fa599e98f,d65862e5c9c83c81bb456b82791a198c,1794.1,1940.2
8b8f66308ee7c3ad5d1031a5721f0753,751f879c2408105e969d31617d31fbf5,797.0,1536.0
8b8f66308ee7c3ad5d1031a5721f0753,ba01e0390d0c58ab871d3fd682bbf613,850.5,579.2
ee6db9134a1add4f17b85c426b019a0d,9f29450d2eb58feb555078bdefe28aa5,1159.0,1566.3
1f539471127c904e22309f6fa599e98f,75e0d8c653ea7377eb3a4c55234c6a43,198.6,131.0
8b8f66308ee7c3ad5d1031a5721f0753,7495bfe3bcb0defae0b795cb11c19e13,1557.5,1108.9
78f41579c50b633ec3c475380260fb61,e7d81336a1915eff69e6eb7f32cf1e77,757.7,695.7
366c97caa1e66d39a0c21edb8fdc9caf,0acf03f408f90ea0dcba786d300620db,0.5,5.3
00b682284a10bdccd33c429ec31f4bec,c35a4c435947597d8ba9718c4d7d6643,11.4,46.1
366c97caa1e66d39a0c21edb8fdc9caf,de872154ffbf91a5dcc0e539dd2d5106,2.4,0.7
1f539471127c904e22309f6fa599e98f,f7eb41294abbe2078d74593a0a16951e,1401.8,1401.4
fb598cb494b6e98253995d800fab908d,c35a4c435947597d8ba9718c4d7d6643,272.4,329.0
c333bad2a8b45d3c30902945bd98f699,84c230a5b1bc3495046ef916957c7238,138.0,187.8
7495bfe3bcb0defae0b795cb11c19e13,7c1192a2afb55fdee2a326ef8de8a3a0,0.0,1.2
59076d853385b8c3bc69e6183f05ee25,59b8a68f5518805ff14961c896caddae,31.3,21.2
7cecfe41e1394109d7b8620ca3926166,1764183ef03fc7324eb58c3842bd9a57,1394.9,958.7
19aa6c6fb4ba9fcf39e893ff1fd5b5bd,84c230a5b1bc3495046ef916957c7238,4255.8,2795.8
ee6db9134a1add4f17b85c426b019a0d,ca279b8542ab30bd43469423ce703e66,10.0,0.0
2761ef34dfd41c2133f55103db28ec78,637e5a550ef729b94ff6142dbd09735f,68.8,59.6
a1d4643376bf11b37c51f5c76fcaff79,62752c5f9ee3bf051713cd8db0961616,24.8,36.6
2b7595a384e8dcd04db33d6e05002eac,59b8a68f5518805ff14961c896caddae,1168.7,1168.6
2b7595a384e8dcd04db33d6e05002eac,a551f123e505d4d5d75058aae10e993b,315.9,317.1
00b682284a10bdccd33c429ec31f4bec,f4fce05b7e6af04c39a65a97418bb529,32.6,44.2
ee6db9134a1add4f17b85c426b019a0d,f7eb41294abbe2078d74593a0a16951e,1442.3,1338.7
19aa6c6fb4ba9fcf39e893ff1fd5b5bd,8864b99db2b2651e51dbd14fde0e361e,1550.5,2395.9
e99298b28ed320343949b7631bebe7e5,037ca1e2c1f5248ac197f1086bedfa68,78.4,38.0
7495bfe3bcb0defae0b795cb11c19e13,9f29450d2eb58feb555078bdefe28aa5,1682.2,1058.1
ee6db9134a1add4f17b85c426b019a0d,e06db73b5702b904f41ccd406ac8f4ba,1357.6,35.9
7c1192a2afb55fdee2a326ef8de8a3a0,9f29450d2eb58feb555078bdefe28aa5,998.7,686.1
e99298b28ed320343949b7631bebe7e5,de872154ffbf91a5dcc0e539dd2d5106,35.1,64.3
a1d4643376bf11b37c51f5c76fcaff79,0acf03f408f90ea0dcba786d300620db,14.5,13.1
00b682284a10bdccd33c429ec31f4bec,887c5a2b0d1bcf5b169ac8d63806bd13,148.7,51.3
7c1192a2afb55fdee2a326ef8de8a3a0,d65862e5c9c83c81bb456b82791a198c,1113.8,974.5
7c1192a2afb55fdee2a326ef8de8a3a0,e06db73b5702b904f41ccd406ac8f4ba,506.4,562.2
a1d4643376bf11b37c51f5c76fcaff79,f4fce05b7e6af04c39a65a97418bb529,35.3,30.2
d95935d7d6fbe4895b69f61eaebfc247,7a6322d4cd522986abfc17e6f73ef4ab,29.5,39.3
42a1aa5d08ca708ab153b9bd5429a670,ca07544bf48826672810e8afd6575408,121.9,213.0
141a45248a12d80486900a61f0d9a262,59076d853385b8c3bc69e6183f05ee25,206.6,366.6
c35a4c435947597d8ba9718c4d7d6643,37160db944a57234ac9bf1ea9e99ae58,180.4,332.7
d95935d7d6fbe4895b69f61eaebfc247,37e01843867c460c5db02b0e58a6f236,39.0,20.3
1f539471127c904e22309f6fa599e98f,22781293bd688d958f3be27e4c26d2c3,1580.1,1645.8
19aa6c6fb4ba9fcf39e893ff1fd5b5bd,94d2a3c6dd19337f2511cdf8b4bf907e,2043.9,2683.1
751f879c2408105e969d31617d31fbf5,ca279b8542ab30bd43469423ce703e66,38.3,48.8
84c230a5b1bc3495046ef916957c7238,94d2a3c6dd19337f2511cdf8b4bf907e,1065.4,1347.8
ba01e0390d0c58ab871d3fd682bbf613,ca279b8542ab30bd43469423ce703e66,85.9,113.0
ca279b8542ab30bd43469423ce703e66,9f29450d2eb58feb555078bdefe28aa5,629.1,694.6
ed47814023c35e43f950a4ef2c8437f2,ca279b8542ab30bd43469423ce703e66,1800.7,2101.4
ba01e0390d0c58ab871d3fd682bbf613,751f879c2408105e969d31617d31fbf5,634.5,533.9
8864b99db2b2651e51dbd14fde0e361e,f7eb41294abbe2078d74593a0a16951e,1897.5,1489.8
f4fce05b7e6af04c39a65a97418bb529,37160db944a57234ac9bf1ea9e99ae58,272.8,254.2
f7eb41294abbe2078d74593a0a16951e,e29b722e35040b88678e25a1ec032a21,1049.9,1649.0
d65862e5c9c83c81bb456b82791a198c,e06db73b5702b904f41ccd406ac8f4ba,17.9,27.0
f7eb41294abbe2078d74593a0a16951e,94d2a3c6dd19337f2511cdf8b4bf907e,1474.6,1517.2
62752c5f9ee3bf051713cd8db0961616,de872154ffbf91a5dcc0e539dd2d5106,20.8,43.1
f7eb41294abbe2078d74593a0a16951e,e06db73b5702b904f41ccd406ac8f4ba,550.4,899.5
d65862e5c9c83c81bb456b82791a198c,1b8e84dcae97ad25234484e38615c570,255.2,434.7
e29b722e35040b88678e25a1ec032a21,e06db73b5702b904f41ccd406ac8f4ba,782.3,1899.0
d95935d7d6fbe4895b69f61eaebfc247,887c5a2b0d1bcf5b169ac8d63806bd13,65.0,114.2
f7eb41294abbe2078d74593a0a16951e,d65862e5c9c83c81bb456b82791a198c,1578.7,1655.9
de872154ffbf91a5dcc0e539dd2d5106,0acf03f408f90ea0dcba786d300620db,322.3,261.4
f7eb41294abbe2078d74593a0a16951e,ed47814023c35e43f950a4ef2c8437f2,1511.3,2216.8
