md5_from,md5_to,MW_forward,MW_reverse,source
4385a0335a5daa56f694a86f9e3e599e,0ded6348389f35483e961d04d7babcc8,149.85,149.85,newlink
020995e82b0c56ec52f28dd7de3bb145,a3577dabfbc7a0e6685b1a3b68a0ac84,107.35,107.35,newlink
91dc09d6e1de84f060b7b565135e2365,1c38fdd837bd814787fd6ea06ec72dc3,99.55,99.55,newlink
bfd685335fc8efd8ca3201f28dabe7a7,8d6b31ed2ba3ecd5a1c7a80773f01ec2,99.55,99.55,newlink
86cd44d9fbd46fa7d4e40bc4dd5974a2,91dc09d6e1de84f060b7b565135e2365,99.55,99.55,newlink
56c507670a47dd95c4a9b1a972b7f33d,519edc8db508d1c088f793f2c3647e6f,116.59,116.59,newlink
bfd685335fc8efd8ca3201f28dabe7a7,b58face67d2ad0f6ae0de365c1fcd418,99.55,99.55,newlink
482bd57ea95bb42cc15c82d63af42ea9,bfd685335fc8efd8ca3201f28dabe7a7,99.55,99.55,newlink
6ec00eeb639d309bafaeb0a3ea24fb3c,07c24da9292451154d8d0d62c01efa38,76.56,76.56,newlink
d61efad0e6a1f6ed7064890ae48f26d1,5a9c09d69b8f721da706fed68555ac5e,121.61,121.61,newlink
59e303779456f354cb4c87447155d612,1c38fdd837bd814787fd6ea06ec72dc3,81.09,81.09,newlink
1d4e3e81d1c05f78f91f7919bb25e146,5c68c574eb52dbbb337b4e46d2dbcfc8,77.13,77.13,newlink
420cd0f0b63733bb95cdebf2027965eb,0522f0f077611617c09c361e91503db9,114.39,114.39,newlink
7b492a45ac8f4d1eab35500e72e94812,4461853cc6a73bc75d45fe1ea6e8ee6c,110.13,110.13,newlink
7b492a45ac8f4d1eab35500e72e94812,303807c0c0db7db426d7b6d2081a276f,110.13,110.13,newlink
9d8f28a68408298dc2bc1e3b29b3f3ed,be1e96285160d90cdf41943acc1499b9,74.35,74.35,newlink
4207dd934a10a875741e7c8936bc720f,a50a2f182d52fe132a296a3cedc58fd5,85.5,85.5,newlink
59e303779456f354cb4c87447155d612,f9145ca6d153a22f2c344f15ce8034f6,74.1,74.1,newlink
420cd0f0b63733bb95cdebf2027965eb,512ba6448f63790387e2ad3d3bc630d0,110.13,110.13,newlink
9d8f28a68408298dc2bc1e3b29b3f3ed,5b78b713342c74fb79ae8e4a0b5b9724,74.35,74.35,newlink
9b3f19c666b37dcb52bb3bfa51ae0c46,420cd0f0b63733bb95cdebf2027965eb,110.13,110.13,newlink
1ad4dc0986f8e453fad705c87ed6dfda,eda65102a785a9ea6a6552c3f808a32d,72.43,72.43,newlink
83173b74f3b940fbba30e85eea166a8f,8bc835f9bd44fd0070732798834220d2,114.89,114.89,newlink
5dd808ef0d37652165522bd8b73b795e,0ded6348389f35483e961d04d7babcc8,64.49,64.49,newlink
f33c692cfb7545f0588d168e6837e8b5,ff8d9fee05e6c18c987f61ccac7537f4,61.62,61.62,newlink
63e5ab8795c192e94cdc7f421927d7b1,fed509800df41e8a2ec17e894a2626f0,59.21,59.21,newlink
e0e98d22f87057af6cf8eaed65f1ea55,75198558c1ed763f12e6f946a46f8b2f,57.8,57.8,newlink
92a763842faeaaa9e9fed136d596c597,f536c8bd94fdd9ce73262d2e842e4a41,57.01,57.01,newlink
7856e1f16346c09190977fc5bf224ae5,ff8d9fee05e6c18c987f61ccac7537f4,56.84,56.84,newlink
581a4c33889fc7aeca599e03628e37d3,3fd35dfcc8e0ce7cca31532a92d6701c,56.17,56.17,newlink
3eb98498c491436f425cd830b3f447fa,7b492a45ac8f4d1eab35500e72e94812,82.6,82.6,newlink
c8167cf7f61157655b7248284b413b6f,23ca67cfd093157f2b1b68bafb1f0a3e,52.1,52.1,newlink
9b80db5649edf85db26dde3ba3e287f5,e0e98d22f87057af6cf8eaed65f1ea55,52.84,52.84,newlink
af13c923019e858389573d23fd9aa54b,8bc835f9bd44fd0070732798834220d2,88.22,88.22,newlink
cafda5b07243ef0ef4580c470d05995b,6ec00eeb639d309bafaeb0a3ea24fb3c,45.09,45.09,newlink
e8a0ec28fc4273aa546f3abb6a3c24d9,1b7f4b2c845aac58d112f6e7ca78e8f7,51.42,51.42,newlink
e8a0ec28fc4273aa546f3abb6a3c24d9,0bab9af56671570e6eb8536602601dc2,51.42,51.42,newlink
b10eca9df573fa1e8e8323d50b6fc188,9d8f28a68408298dc2bc1e3b29b3f3ed,47.99,47.99,newlink
09b24f6bc75811639ed94b8c719d7c7b,07d8be4e98fe2f96153d2e43b791d4ea,42.51,42.51,newlink
4c2d760f60a6ea70b0a10ef9ff2351f5,8db1625bead0f643f7f7913edc2a8434,54.05,54.05,newlink
22f5adca2c7b559c1042e92e17c2a4c5,863fdb719f9f659a50266e85255bae68,74.89,74.89,newlink
8db1625bead0f643f7f7913edc2a8434,314e9197a43a6d40cef6f1629e2c3721,54.05,54.05,newlink
8db1625bead0f643f7f7913edc2a8434,c04819b0706f1f3fe9352ea81623d826,54.05,54.05,newlink
f536c8bd94fdd9ce73262d2e842e4a41,86386f474e7ff81bec537b5f92c4bc98,40.35,40.35,newlink
2a5db3d6ce6a75fb53c80498ad253377,80a86f20a8ae1c080b2d5ae20608af13,32.77,32.77,newlink
23ca67cfd093157f2b1b68bafb1f0a3e,020995e82b0c56ec52f28dd7de3bb145,36.5,36.5,newlink
c8167cf7f61157655b7248284b413b6f,85c19375f0c12c6793bf66b4e2666dc4,36.5,36.5,newlink
1ad4dc0986f8e453fad705c87ed6dfda,5c651f725ebbdc7ade68e7a6a0482cad,37.05,37.05,newlink
1cbaa4e5609fb6517f54f0ab0c205ada,45b02e9da70144e563ddb3407d8718ae,33.53,33.53,newlink
8381872fa17f9dcb5fdb58802461c46e,1cea227cb2ca29383f916aef863a2dd8,42.75,42.75,newlink
0bec370d93e454d9a0cd7dee3e0ef456,f536c8bd94fdd9ce73262d2e842e4a41,37.05,37.05,newlink
df0d340ef29911141baad7928c22fac0,b71ae9a72156d7961f68be39331f4f28,34.57,34.57,newlink
4884a9a553568dcfc894cc2728b6b0dc,ff8d9fee05e6c18c987f61ccac7537f4,34.46,34.46,newlink
6daff3d43615b65709577a08c6adab4e,451fbb024d0794ffcda2258170740a1e,32.48,32.48,newlink
86386f474e7ff81bec537b5f92c4bc98,581a4c33889fc7aeca599e03628e37d3,34.05,34.05,newlink
84094c9f8dc82c57cae08d3cd0acb96f,28eb72beb39c803322c843071024b921,33.56,33.56,newlink
fed509800df41e8a2ec17e894a2626f0,06272ac116657d42f35bc81a1e28799a,32.07,32.07,newlink
5c651f725ebbdc7ade68e7a6a0482cad,2dbe0192a67555d8bb72ec22c1fd677a,31.36,31.36,newlink
1e5f03008ee35b23c08673dc64251233,581a4c33889fc7aeca599e03628e37d3,30.74,30.74,newlink
ea7f2f9471927458f88b04f4b1832b2a,73103ddd969c87aee1a6cfe805b7dbd4,28.76,28.76,newlink
330ed495de3b92a521c187d5477ae927,c9a6cd805da336d3dab2bf66c094135a,44.83,44.83,newlink
98b8bfc1a714a2b84af2b8a57fd7dc2c,0ded6348389f35483e961d04d7babcc8,26.44,26.44,newlink
c7d7a54da0f35a8abde8961b6897abe1,64608f951c2e26fcddeb4dca75459470,21.37,21.37,newlink
b67f7a2545b1b6f1a4d044532d86029c,80a86f20a8ae1c080b2d5ae20608af13,22.55,22.55,newlink
c334d1fb8d3157de3a0ebf8683060878,5a9655228d1553027a200fad19fae287,25.71,25.71,newlink
c334d1fb8d3157de3a0ebf8683060878,84094c9f8dc82c57cae08d3cd0acb96f,25.71,25.71,newlink
c334d1fb8d3157de3a0ebf8683060878,d23f1d1cd4efe77dac5482f856a9d12d,25.71,25.71,newlink
c9017f70c00a8572737c9f1cdda325e1,5c68c574eb52dbbb337b4e46d2dbcfc8,25.71,25.71,newlink
dfe9e18ded4239b8f21081ad7e88cfea,b900a5f2bb1f01b0351c8c30e49a2b86,25.71,25.71,newlink
5097ae38663ea27586f6b57c1f1b9c8a,acffd8b337597f4e2afac7dc73107738,43.48,43.48,newlink
1df146af0948a68b1342ce39907668fe,1cbaa4e5609fb6517f54f0ab0c205ada,21.54,21.54,newlink
f633469121cb1895ba8023439e8197df,b5eded274dbfe983c9a4bb1f5ed640cc,28.87,28.87,newlink
654e26e8456b5b4d94e4044a28018f43,a0fb781fa35dbce6299c291eb39e0022,21.91,21.91,newlink
8138a8468133863b08806cde29342a09,681edca905f93d0d1ddd5f82b0385bae,16.67,16.67,newlink
35109f5ad05b4af6bf2f9279ef9d145c,681edca905f93d0d1ddd5f82b0385bae,16.67,16.67,newlink
4385a0335a5daa56f694a86f9e3e599e,cd24c3cabd88307c9c9299817143ba5d,21.83,21.83,newlink
7e17d1a0db048c466ba0a15fffaaa247,0a16b09784bae8287858faf95511a66e,18.17,18.17,newlink
acd8e077df586ebda1fd48dbdf72c552,a98a5bd776d042d78331ff291d61ffa1,33.81,33.81,newlink
96bd45d5e935c252c3aa57552a94af25,a0fb781fa35dbce6299c291eb39e0022,19.13,19.13,newlink
6ad12fa5cb42f30cf25eece923e5ac56,4f80dcbf24c10c3ce9f7a1516a62e587,24.32,24.32,newlink
9c75bab0f5d964591655e73e7c22c540,bd1de862c509c34de95c9a2655e48586,21.38,21.38,newlink
06df3703b8d7910418d900604aa1bf86,89efddd3e5b3984d72d0d03408d26650,21.38,21.38,newlink
e4ae5a0d155ae14613e6cd907bf7040a,28cb23ccdd6ffd135d545e6eb7f25c02,31.2,31.2,newlink
275451c8e61e2f192cd7c00e36f80a42,0ee538bb20ea7c803d4033366d8da20b,18.25,18.25,newlink
797188ee3a7ea183a8c844f526c214b4,ff8d9fee05e6c18c987f61ccac7537f4,18.52,18.52,newlink
330add99531b6d578cc1c18e8444b10a,112473807df45853e16204788ce21e2c,17.98,17.98,newlink
5d1b48a9347cea56614eb2257b664102,982eb70bf8926c22597436392ebf6e11,19.68,19.68,newlink
ef591ef20bf1f1923947002769dd0fa0,cd24c3cabd88307c9c9299817143ba5d,18.52,18.52,newlink
517190615c497358dbdf405aeac44c5b,586406bbb76b6baac45c43a81ec2e35c,20.08,20.08,newlink
92a763842faeaaa9e9fed136d596c597,581a4c33889fc7aeca599e03628e37d3,15.83,15.83,newlink
bc7386076e4bf0bd4c58874726403e1e,1ae6ef6d58b4b5c4120321a9786c100d,8.27,8.27,newlink
4b6671edd95042c93748edc0cd77a1ae,afbfcecf571fbc13419f3bfd386cee97,15.88,15.88,newlink
8d9d4a6ada2203326292becd8a961dc9,681edca905f93d0d1ddd5f82b0385bae,11.87,11.87,newlink
c4896e2b7f31bdb285363d1ef8ce327e,681edca905f93d0d1ddd5f82b0385bae,11.87,11.87,newlink
3156231783935e97c9ac263991fe57cc,9810f068f88157e1e1e1df7a2d80706a,13.06,13.06,newlink
ac8596485fcdd6ee2d708a4a6cb24291,85c19375f0c12c6793bf66b4e2666dc4,15.6,15.6,newlink
6358390c66d2575ac3607502a92e34af,b5eded274dbfe983c9a4bb1f5ed640cc,19.25,19.25,newlink
9426e9770a77cbcaefe1fb3a7e36327d,586406bbb76b6baac45c43a81ec2e35c,19.25,19.25,newlink
73103ddd969c87aee1a6cfe805b7dbd4,6648cb0e60b6ebcb33f638831097eb8b,15.83,15.83,newlink
80a86f20a8ae1c080b2d5ae20608af13,9c2bfd97ce00ce9553bdc0f34c3532b6,13.63,13.63,newlink
8f3fafdec035b1e90015ae6071184f54,80a86f20a8ae1c080b2d5ae20608af13,13.63,13.63,newlink
3e95b38ce315f12892dee0121e6fad4a,f7370a6dcf0258acd5d76f594612c249,11.28,11.28,newlink
0c64b7c951c32ba2449ef04382ae00ef,b5eded274dbfe983c9a4bb1f5ed640cc,19.25,19.25,newlink
819fefda81994b411a379b51918baa45,df0d340ef29911141baad7928c22fac0,15.52,15.52,newlink
581a4c33889fc7aeca599e03628e37d3,1a6203d931bf37e0476a02bea3effe97,15.29,15.29,newlink
98b8bfc1a714a2b84af2b8a57fd7dc2c,59e303779456f354cb4c87447155d612,14.91,14.91,newlink
acffd8b337597f4e2afac7dc73107738,f224bc47515172796636f6e947831e1e,24.15,24.15,newlink
0ff5e6749c211dec8c7509b33ee8a698,73103ddd969c87aee1a6cfe805b7dbd4,13.98,13.98,newlink
fed509800df41e8a2ec17e894a2626f0,f33c692cfb7545f0588d168e6837e8b5,14.01,14.01,newlink
045ce2e6853c2a1183f06fb5c0ed0850,c9a6cd805da336d3dab2bf66c094135a,22.99,22.99,newlink
4638d1da77f03887a24cccdd583b38a1,17d2b6584074c2bcec3cbf8a3c389af2,22.99,22.99,newlink
3156231783935e97c9ac263991fe57cc,8a455d2b84726913fe7652efdc0cfadc,11.26,11.26,newlink
78c9993a943c7fc54b2c81d428e9a921,4b83ab1aa56735dcf18fe2184a776649,22.99,22.99,newlink
0ff5e6749c211dec8c7509b33ee8a698,e8791c81f0dbb5e99c8abe851ec1900b,13.23,13.23,newlink
4884a9a553568dcfc894cc2728b6b0dc,0ff5e6749c211dec8c7509b33ee8a698,12.41,12.41,newlink
ccdb762781d918b6f9a22d7e9c43d652,f536c8bd94fdd9ce73262d2e842e4a41,12.04,12.04,newlink
581a4c33889fc7aeca599e03628e37d3,67eed99b828e1b94f5b53bce9e400a17,12.04,12.04,newlink
025c89c8e27d84349ef37fa99e69bc59,420cd0f0b63733bb95cdebf2027965eb,16.03,16.03,newlink
84094c9f8dc82c57cae08d3cd0acb96f,c53462419aaf6e08c4a06f8d404e0823,10.69,10.69,newlink
b344953b75615eb41588c6753a3899e9,58dcf38e3941ea8a0e4bd27dca3326a4,9.55,9.55,newlink
f9145ca6d153a22f2c344f15ce8034f6,7a96a023560f0d135d0025202ea237e0,10.39,10.39,newlink
0ff5e6749c211dec8c7509b33ee8a698,48a8b46e7ea342b913b50c7087f78162,10.17,10.17,newlink
44ebc4e28c99d8aeaead73b4b70cc5e9,4ffb58faad74091abc129498ca03587c,9.91,9.91,newlink
44ebc4e28c99d8aeaead73b4b70cc5e9,df0d340ef29911141baad7928c22fac0,9.91,9.91,newlink
71585b1edc15fa6b66d97a747392bc43,0656ff8a1ce8d6082a220f2b506534a4,16.33,16.33,newlink
4b83ab1aa56735dcf18fe2184a776649,93c2ff1e1844baaeeea28891e9d99670,16.33,16.33,newlink
bb258a61b2b578681ca9bb5bcf8d4daf,fed509800df41e8a2ec17e894a2626f0,9.67,9.67,newlink
0ff5e6749c211dec8c7509b33ee8a698,e0e840797e83d7cf537d4a0efd4b7724,9.54,9.54,newlink
7eb2b0aefbff81ff68ee482597a991be,8ca1065364605c9895d3dad6f9841910,8.63,8.63,newlink
857fb8d4be011c80adabd3672214301a,f0342a4f9b0d5ab5ecc0870e115cd9e3,14.49,14.49,newlink
a00f38907afdb9560bb22f35b24f1fe4,857fb8d4be011c80adabd3672214301a,14.49,14.49,newlink
586406bbb76b6baac45c43a81ec2e35c,c1160f0432464eb6110ada4a0ac56917,9.62,9.62,newlink
c872b22bc2ece6de7deafc6b5982b960,5796f99c5d3c7bac8c90cc042869a7ea,7.8,7.8,newlink
6ec00eeb639d309bafaeb0a3ea24fb3c,f45441ae6bc4a14109990b452feea703,6.81,6.81,newlink
6705d77f2d837e528fb0edd21579e9c0,c872b22bc2ece6de7deafc6b5982b960,7.8,7.8,newlink
6705d77f2d837e528fb0edd21579e9c0,5796f99c5d3c7bac8c90cc042869a7ea,7.8,7.8,newlink
6ec00eeb639d309bafaeb0a3ea24fb3c,60dfc9f44b250ed03992a2a1b39a30c1,6.81,6.81,newlink
f5cfb8cbfcd2fdd60665099993430d6b,91dc09d6e1de84f060b7b565135e2365,7.8,7.8,newlink
cd0e9d013a5bb2fce93b3e4c26877d6b,e31003304da364867f1dce3be564fb7a,5.64,5.64,newlink
498b71407ed107b5a3f83951be5b4df4,c06debb249d4e75425c7f2c2c9e96a5c,7.8,7.8,newlink
7b57dd3faa86c70f672b4168c996a251,c36214df5bdf67eaf55e6620f468b0ec,7.8,7.8,newlink
5796f99c5d3c7bac8c90cc042869a7ea,91dc09d6e1de84f060b7b565135e2365,7.8,7.8,newlink
a1ac769a261b4ac11e1fd4fd33b2ae8b,cd0e9d013a5bb2fce93b3e4c26877d6b,5.64,5.64,newlink
498b71407ed107b5a3f83951be5b4df4,a3577dabfbc7a0e6685b1a3b68a0ac84,7.8,7.8,newlink
2631f2f74cfaf1f994552c0316f5e220,6ce64974339716970bc8d1b81e97c6ea,9.62,9.62,newlink
8db1625bead0f643f7f7913edc2a8434,d7cbbc7d02fca8a32ac5a3b5161ee19c,9.62,9.62,newlink
27c8efa32c0738c9d83b37d1882d97ea,0ee538bb20ea7c803d4033366d8da20b,7.8,7.8,newlink
a0382a77b99c55dfa56274e125ef4c24,4b6671edd95042c93748edc0cd77a1ae,7.94,7.94,newlink
9f9788e7a8c43e50aee22707afe7c546,0ec21813c19c681db52835da468f4a84,7.94,7.94,newlink
cd0e9d013a5bb2fce93b3e4c26877d6b,2b8aa4c8d8d89710f0e2c7c7a99692fc,5.64,5.64,newlink
10620b7827f8e24f764b930240fa5c96,1134604ead16f77309235aa3d327bb59,5.64,5.64,newlink
26c954646e21d70792e4db24a76a5fc0,a2d22c3252eb5505ba9b1899cda9dad2,7.16,7.16,newlink
cef65a145c54dbe0f1ea8ad16a331421,593de40b4d3070f61ea21d659cf7517c,7.8,7.8,newlink
4385a0335a5daa56f694a86f9e3e599e,581a4c33889fc7aeca599e03628e37d3,7.92,7.92,newlink
cd0e9d013a5bb2fce93b3e4c26877d6b,cbfad8cfc479906fe118a2696d34ee4f,5.64,5.64,newlink
59e303779456f354cb4c87447155d612,c36615321286c6ac958ad820ab896fb4,7.92,7.92,newlink
e321abd135c19b6d4cee4da276d4970e,cef65a145c54dbe0f1ea8ad16a331421,7.8,7.8,newlink
aff2ece53fb372e0a4cbe56c479918c4,681edca905f93d0d1ddd5f82b0385bae,5.94,5.94,newlink
c40ddeb230354b0371189e8e84b6a576,586406bbb76b6baac45c43a81ec2e35c,9.62,9.62,newlink
7b57dd3faa86c70f672b4168c996a251,c872b22bc2ece6de7deafc6b5982b960,7.8,7.8,newlink
7eb2b0aefbff81ff68ee482597a991be,e0402b53c67db4d0eba5930069fcf830,7.94,7.94,newlink
63bad29d7bd81c84cfee6ab8e3890545,fed509800df41e8a2ec17e894a2626f0,8.02,8.02,newlink
3d194d58a6470121c92f29c1ee4c936f,8067be2623f432f245c659f9d0c85325,8.02,8.02,newlink
baedb748044841999a16d08bbb7e7299,4e4c4d563fa79d9a008be459fe0ffe3d,8.02,8.02,newlink
2a5db3d6ce6a75fb53c80498ad253377,7e17d1a0db048c466ba0a15fffaaa247,6.81,6.81,newlink
2a5db3d6ce6a75fb53c80498ad253377,44e444f86a50a6b522af623e41d0a578,6.81,6.81,newlink
157db0091dc94a8b439cf5e46fc5dfd2,23ca67cfd093157f2b1b68bafb1f0a3e,7.8,7.8,newlink
3156231783935e97c9ac263991fe57cc,4ce43eeff8805bee6936a5bcb383edc6,6.53,6.53,newlink
5ce3197852088a7e5a3c8b625430c44f,4e4c4d563fa79d9a008be459fe0ffe3d,8.02,8.02,newlink
2635749c5721bb3d5021ce2144ca0146,681edca905f93d0d1ddd5f82b0385bae,5.94,5.94,newlink
00b7912ef80c0e4f2b56d5e11118fbf1,c334d1fb8d3157de3a0ebf8683060878,7.85,7.85,newlink
e0e98d22f87057af6cf8eaed65f1ea55,9833e17885d5b17b809b750b43b2fccb,7.92,7.92,newlink
6fc6754722b8e76ed6808d9ee828e7e6,6948fe29bc5c515c2c99aac111cbd38c,5.92,5.92,newlink
cc0c03944d54e6fb0a27aa25d3c43dfc,519edc8db508d1c088f793f2c3647e6f,9.13,9.13,newlink
93fbe03d0e7b762d188a63f89bc1b75f,9d06fc0e479bf3d6bbc365b1e580d3d1,9.13,9.13,newlink
6358390c66d2575ac3607502a92e34af,0c64b7c951c32ba2449ef04382ae00ef,9.62,9.62,newlink
e7c26e48b7ee853cbf5e49de5d800745,bec86aeee7d10a957750af645055a115,8.4,8.4,newlink
1d93b3d03e07f30415bb68699463271f,c06debb249d4e75425c7f2c2c9e96a5c,7.8,7.8,newlink
c73edcecd97f8e999b5cd937d5e6827e,c06debb249d4e75425c7f2c2c9e96a5c,7.8,7.8,newlink
ec217345c687eb83217574d4dccd5551,c06debb249d4e75425c7f2c2c9e96a5c,7.8,7.8,newlink
96d266834024baec8b64b960391c31e5,1aebc7e51e61a787aa2d3419a3a96ae0,4.14,4.14,newlink
21993f0e240be6533d3f445307d51767,1aebc7e51e61a787aa2d3419a3a96ae0,4.14,4.14,newlink
67eed99b828e1b94f5b53bce9e400a17,cd24c3cabd88307c9c9299817143ba5d,7.26,7.26,newlink
9833e17885d5b17b809b750b43b2fccb,44ebc4e28c99d8aeaead73b4b70cc5e9,6.16,6.16,newlink
7fc91ff77c2d67a6ceb83a4542afb346,f536c8bd94fdd9ce73262d2e842e4a41,6.16,6.16,newlink
7a96a023560f0d135d0025202ea237e0,bb997d580d9b9d97167966b8591917fb,5.78,5.78,newlink
4b83ab1aa56735dcf18fe2184a776649,983c551e0b2e02d17c27f93dc691f1f8,9.66,9.66,newlink
0656ff8a1ce8d6082a220f2b506534a4,83af7e0972f2fcaa31fee8b286aecd05,9.66,9.66,newlink
efb25ae0c00a940792bb7463060f4dd7,857fb8d4be011c80adabd3672214301a,9.66,9.66,newlink
5c68c574eb52dbbb337b4e46d2dbcfc8,af13c923019e858389573d23fd9aa54b,5.69,5.69,newlink
cd24c3cabd88307c9c9299817143ba5d,0ded6348389f35483e961d04d7babcc8,5.56,5.56,newlink
5fbcba6b94d471416a45a34246e4403b,1cbaa4e5609fb6517f54f0ab0c205ada,4.78,4.78,newlink
26a95b3bf6c0fa4ba909250facfb5ae9,1cbaa4e5609fb6517f54f0ab0c205ada,4.78,4.78,newlink
c34a21126c8d41640188993dd093d25e,f2f9990bcda13be8771d656bf489dad5,4.78,4.78,newlink
c34a21126c8d41640188993dd093d25e,e1f581b9f9af4ca9be996aa40da6759e,4.78,4.78,newlink
3f5a51db5c7936950261ef1da3b25202,303807c0c0db7db426d7b6d2081a276f,7.5,7.5,newlink
cef65a145c54dbe0f1ea8ad16a331421,ca9e1aa8a5e48b22d74b8f80b5ea78e7,4.88,4.88,newlink
cef65a145c54dbe0f1ea8ad16a331421,ed03f1d36ca69348c51296ad69a6980a,4.45,4.45,newlink
44ebc4e28c99d8aeaead73b4b70cc5e9,c36615321286c6ac958ad820ab896fb4,4.51,4.51,newlink
0656ff8a1ce8d6082a220f2b506534a4,a0b663e2e7d1b8d10af347c43bdb05a0,6.67,6.67,newlink
86386f474e7ff81bec537b5f92c4bc98,cd24c3cabd88307c9c9299817143ba5d,3.3,3.3,newlink
f88f8f0d9f5d571b38a7914b74f63a9e,275451c8e61e2f192cd7c00e36f80a42,3.25,3.25,newlink
819fefda81994b411a379b51918baa45,44ebc4e28c99d8aeaead73b4b70cc5e9,3.3,3.3,newlink
98b8bfc1a714a2b84af2b8a57fd7dc2c,7a96a023560f0d135d0025202ea237e0,3.3,3.3,newlink
8becabfd3781cac86c0988f11d76e690,a0fb781fa35dbce6299c291eb39e0022,3.04,3.04,newlink
64608f951c2e26fcddeb4dca75459470,780b3b2faa00b1571f58fe8978267a4e,2.32,2.32,newlink
43b1e7b58a0bd7b5b5b07eef1d1e707b,4b6671edd95042c93748edc0cd77a1ae,2.88,2.88,newlink
fe7fb5b07e72161a27cca446df46743e,acffd8b337597f4e2afac7dc73107738,4.83,4.83,newlink
522e8ae4848faeb691b4053dfa1b05f8,857fb8d4be011c80adabd3672214301a,4.83,4.83,newlink
5468b368b1b5adcbfc133ee8ee94bfa1,420cd0f0b63733bb95cdebf2027965eb,4.26,4.26,newlink
9f15dd77bfcd0d8143ce0beb217ed18a,4b83ab1aa56735dcf18fe2184a776649,4.83,4.83,newlink
e785289359e17762a5385b7f44da20ce,5c651f725ebbdc7ade68e7a6a0482cad,2.87,2.87,newlink
c94b9c32bee1951814f79c9646777742,5aae68270b448da2adfa823502b512a8,2.32,2.32,newlink
c36615321286c6ac958ad820ab896fb4,df0d340ef29911141baad7928c22fac0,2.86,2.86,newlink
ef591ef20bf1f1923947002769dd0fa0,7a96a023560f0d135d0025202ea237e0,2.48,2.48,newlink
8c711b2a61cccea42c643ce986dc203a,c36214df5bdf67eaf55e6620f468b0ec,1.63,1.63,newlink
8c711b2a61cccea42c643ce986dc203a,cef65a145c54dbe0f1ea8ad16a331421,1.63,1.63,newlink
ea7f2f9471927458f88b04f4b1832b2a,0ded6348389f35483e961d04d7babcc8,1.65,1.65,newlink
c36214df5bdf67eaf55e6620f468b0ec,275451c8e61e2f192cd7c00e36f80a42,1.63,1.63,newlink
e80a5fcb147d23edaed26cc0c74f47ab,c36214df5bdf67eaf55e6620f468b0ec,1.63,1.63,newlink
1e5f03008ee35b23c08673dc64251233,f536c8bd94fdd9ce73262d2e842e4a41,1.65,1.65,newlink
1c38fdd837bd814787fd6ea06ec72dc3,73103ddd969c87aee1a6cfe805b7dbd4,1.65,1.65,newlink
e80a5fcb147d23edaed26cc0c74f47ab,275451c8e61e2f192cd7c00e36f80a42,1.63,1.63,newlink
59e303779456f354cb4c87447155d612,5dd808ef0d37652165522bd8b73b795e,1.43,1.43,newlink
75e4374aa05da63dcfe5cd0e9d4e9504,ff8d9fee05e6c18c987f61ccac7537f4,0.83,0.83,newlink
581a4c33889fc7aeca599e03628e37d3,cd24c3cabd88307c9c9299817143ba5d,0.83,0.83,newlink
73103ddd969c87aee1a6cfe805b7dbd4,5dd808ef0d37652165522bd8b73b795e,0.83,0.83,newlink
ea7f2f9471927458f88b04f4b1832b2a,cd24c3cabd88307c9c9299817143ba5d,0.83,0.83,newlink
